UserGuid,EmailAddress,CustomerNumber,AgreementNumber,LinkedAdminAgreement,AdminInvoiced,AgreementSignupDate,CustomerSignupDate,CustomerType,Segment,Commodity,ProductName,TariffCode,DistributionRegion,MeterPointEIC,MeterSerialNumber,SmartMeterInstalled,MeterReadingFrequency,LastMeterReadingDate,LastMeterReadingValue,AnnualConsumptionKWh,AnnualGasConsumptionM3,CurrentAccountingYearEndDate,InvoiceDeliveryMethod,InvoiceFrequency,LastInvoiceDate,LastInvoiceAmountEUR,OutstandingBalanceEUR,PaymentMethod,DirectDebitActive,LatePaymentsLast12M,PaymentPlanActive,MonthlyDepositEUR,EZonaRegistered,EZonaLastLoginDate,AppUsage,MobileAppPlatform,NewsletterConsent,MarketingConsent,OutageNotificationConsent,PlannedOutageCountLast12M,UnplannedOutageCountLast12M,OpenServiceRequests,LastServiceRequestDate,LastServiceRequestType,SolarInterestScore,EnergyEfficiencyLeadScore,EVInterest,HeatPumpInterest,GreenEnergySubscription,PaperlessInvoice,ComplaintCountLast24M,ChurnRiskScore,CustomerLifetimeValueEUR,PreferredContactChannel,City,PostalCode,NumberOfEmployees,IndustryCode,LegalForm,Superuser
eab8fa54-e9f9-47c6-80ab-51134b4ec589,andrea.bartosova872@energia-client.sk,21889541,MX-972-985,,FALSE,11/15/2018 15:25:00,11/15/2018 15:25:00,Business,Public sector,Gas,Plyn Domov,DMP1-PLYN,Martin,24ZSS4905934265M,GAS525444,FALSE,Quarterly,4/6/2026 20:53:00,217489,0,11202,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,694.11,0,Bank transfer,FALSE,4,FALSE,645.45,TRUE,2/17/2026 8:14:00,eZona web,iOS,TRUE,TRUE,TRUE,0,0,1,,Invoice copy,0,3,FALSE,FALSE,FALSE,TRUE,1,7,49975.92,SMS,Martin,03601,12,256200,obec,TRUE
37ff5faf-3852-4431-8f1f-9fc266396bf5,michal.kollarova873@azet.sk,14367439,MX-973-822,,FALSE,4/11/2018 8:22:00,4/11/2018 8:22:00,Household,Green energy,Gas,Plyn Domov,DD2-DOM,Martin,24ZSS4184692013M,GAS608251,TRUE,Monthly,3/8/2026 12:32:00,29109,0,1932,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,136.26,295.11,Direct debit,TRUE,1,TRUE,138.68,TRUE,7/27/2025 11:04:00,"eZona web, mobile web",,FALSE,TRUE,TRUE,1,2,1,,Solar consultation,6,1,FALSE,FALSE,TRUE,TRUE,1,6,2452.68,Email,Martin,03601,,,,FALSE
edcc68b0-5a4c-4257-a799-04cf0400343a,zuzana.gregorova874@post.sk,11919927,PX-974-527,,FALSE,9/24/2025 4:04:00,9/24/2025 4:04:00,Household,High consumption,Electricity + Gas,Duo Komfort,B2B-DUO,Prievidza,24ZSS1617679103P,ELM318322,FALSE,Annual,4/30/2026 2:03:00,47272,5058,181,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,71.92,0,Card,FALSE,0,FALSE,84.57,TRUE,1/14/2026 1:32:00,"eZona web, mobile web",,FALSE,FALSE,FALSE,2,2,1,,Invoice copy,6,8,FALSE,FALSE,FALSE,FALSE,2,4,4530.96,eZona message,Prievidza,97101,,,,TRUE
9639e630-97b0-41b5-b129-e96e2bdee502,andrea.simekova875@gmail.com,11405664,TX-975-152,,FALSE,4/16/2023 14:34:00,4/16/2023 14:34:00,Household,Solar interest,Electricity + Gas,Duo Komfort,B2B-ELE,Trencin,24ZSS7935568380K,ELM672849,FALSE,Annual,3/26/2026 3:52:00,47732,1540,368,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,59.53,100.42,Direct debit,FALSE,1,TRUE,69.74,TRUE,9/22/2025 8:36:00,"eZona web, API",,TRUE,FALSE,TRUE,3,3,1,,Solar consultation,8,4,TRUE,FALSE,FALSE,TRUE,3,2,4286.16,SMS,Trencin,91101,,,,TRUE
e58bc199-3142-46b4-931c-dc4e97d6c390,michal.novakova876@gmail.com,10648159,ZX-976-142,,FALSE,9/9/2018 22:39:00,9/9/2018 22:39:00,Household,Price sensitive,Electricity,Verejna Sprava Elektrina,VS-ELE,Zilina,24ZSS8711873596Q,ELM896106,FALSE,Quarterly,4/26/2026 9:05:00,28329,3515,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,56.67,0,Direct debit,TRUE,0,FALSE,53.79,FALSE,,,,TRUE,FALSE,TRUE,2,1,0,12/23/2025 6:22:00,Move contract,6,6,FALSE,FALSE,FALSE,FALSE,1,3,2323.47,Email,Zilina,01001,,,,FALSE
76c8a8d0-4c45-4dd6-8cdb-38f9f0a50615,miroslav.kral877@post.sk,10574475,ZX-977-969,,FALSE,9/24/2023 17:27:00,9/24/2023 17:27:00,Household,Solar interest,Electricity,Elektrina Domov,DD2-DOM,Zilina,24ZSS6869263981K,ELM984007,TRUE,Monthly,4/4/2026 23:27:00,5301,7233,0,12/31/2026 0:00:00,Post,Monthly,4/30/2026 0:00:00,29.37,0,Direct debit,TRUE,1,FALSE,26.32,FALSE,,,,FALSE,TRUE,FALSE,0,0,1,4/2/2025 8:19:00,Tariff consultation,7,10,FALSE,FALSE,FALSE,FALSE,1,4,675.51,Phone,Zilina,01001,,,,FALSE
aaf9cced-a727-4ca1-93f4-e340c5a6a505,veronika.simekova878@post.sk,13637532,CX-978-151,,FALSE,7/24/2018 18:24:00,7/24/2018 18:24:00,Household,Senior assisted,Gas,Plyn Komfort,B2B-ELE,Cadca,24ZSS9146128489K,GAS435025,TRUE,Monthly,3/19/2026 0:48:00,43661,0,421,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,41.16,0,Postal order,FALSE,1,FALSE,42.8,TRUE,3/12/2026 17:27:00,"eZona web, mobile web",,FALSE,FALSE,TRUE,4,3,1,,Move contract,2,1,TRUE,TRUE,FALSE,TRUE,1,1,1934.52,Email,Cadca,02201,,,,TRUE
52feb7a8-af5d-4503-972b-62a683f29fc3,michal.urban879@firma.sk,24972738,PX-979-207,,FALSE,6/28/2025 7:45:00,6/28/2025 7:45:00,Business,SME multi-site,Electricity + Gas,Firma Energia Plus,DMP1-PLYN,Poprad,24ZSS3471766473P,ELM138224,TRUE,Monthly,3/12/2026 13:59:00,216505,119761,11572,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,800.21,0,Postal order,FALSE,0,FALSE,863.83,TRUE,5/4/2025 5:47:00,"eZona web, API",,TRUE,TRUE,FALSE,3,1,0,5/25/2025 1:25:00,Meter reading,4,10,FALSE,FALSE,FALSE,TRUE,0,1,27207.14,eZona message,Poprad,05801,38,861000,zivnostnik,TRUE
f6a63566-ea1c-4154-9fb7-20a6aaf61af6,miroslav.danko880@gmail.com,18239168,ZX-980-645,,FALSE,12/19/2022 7:49:00,12/19/2022 7:49:00,Household,High consumption,Electricity + Gas,Duo Komfort,B2B-ELE,Zvolen,24ZSS6088949749K,ELM231994,TRUE,Monthly,4/30/2026 13:41:00,26241,2933,1552,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,136.92,378.29,Direct debit,TRUE,1,TRUE,113.75,TRUE,2/13/2026 17:46:00,eZona web,,TRUE,TRUE,FALSE,2,3,3,9/10/2025 19:26:00,Complaint,3,8,FALSE,FALSE,TRUE,TRUE,1,7,3559.92,Phone,Zvolen,96001,,,,TRUE
7e63e7de-1a2d-4884-8b6c-87ce898f59b9,simona.danko881@azet.sk,16324193,BB-981-334,,FALSE,8/7/2024 3:13:00,8/7/2024 3:13:00,Household,Solar interest,Electricity + Gas,Duo Komfort,DD2-DOM,Banska Bystrica,24ZSS7384680099P,ELM319446,FALSE,Annual,3/10/2026 4:48:00,33731,6911,1305,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,115.09,0,Bank transfer,FALSE,1,FALSE,114.48,TRUE,2/1/2025 16:44:00,mobile web,iOS,FALSE,TRUE,TRUE,4,2,1,2/20/2025 3:13:00,Complaint,10,7,FALSE,FALSE,FALSE,FALSE,1,5,8171.39,eZona message,Banska Bystrica,97401,,,,TRUE
1da9c7be-c75b-4da1-8ff2-a54b9b8283bb,simona.horvath882@gmail.com,12327007,BB-982-429,,FALSE,3/10/2025 10:17:00,3/10/2025 10:17:00,Household,Digital household,Electricity + Gas,Duo Komfort,VS-ELE,Banska Bystrica,24ZSS1813294914Q,ELM788176,FALSE,Annual,4/29/2026 0:45:00,30916,1401,353,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,40.68,21.32,Direct debit,TRUE,0,FALSE,37.43,TRUE,2/4/2026 7:13:00,"eZona web, mobile web",,FALSE,TRUE,TRUE,0,0,0,,Move contract,2,2,FALSE,FALSE,FALSE,FALSE,1,6,2684.88,Email,Banska Bystrica,97401,,,,TRUE
52694aec-8ae5-4777-acfa-812e7060563c,samuel.gregorova883@post.sk,16747501,PX-983-975,,FALSE,6/16/2020 2:04:00,6/16/2020 2:04:00,Household,Digital household,Electricity,Firma Elektrina Plus,B2B-GAS,Poprad,24ZSS9849746476M,ELM573323,TRUE,Monthly,3/24/2026 6:48:00,15484,1400,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,63.27,0,Card,FALSE,1,FALSE,55.71,TRUE,4/29/2026 13:21:00,"eZona web, API",,TRUE,FALSE,TRUE,5,3,1,10/20/2025 2:45:00,Complaint,6,3,FALSE,FALSE,FALSE,TRUE,0,3,3986.01,SMS,Poprad,05801,,,,TRUE
d0dec617-6ab4-42d8-93f2-517c2af64d1c,natalia.halas884@gmail.com,17585182,LM-984-331,,FALSE,7/7/2020 23:43:00,7/7/2020 23:43:00,Household,Standard household,Electricity,Firma Elektrina Plus,DD1-DOM,Liptovsky Mikulas,24ZSS3586925779K,ELM229914,TRUE,Monthly,3/6/2026 10:36:00,29801,2550,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,38.48,0,Bank transfer,FALSE,2,FALSE,45.14,TRUE,5/11/2026 11:15:00,mobile web,,FALSE,TRUE,FALSE,3,1,0,,Complaint,1,4,FALSE,TRUE,FALSE,TRUE,5,8,2501.2,SMS,Liptovsky Mikulas,03101,,,,TRUE
52911b46-0307-4647-82cc-9a7be76a24c9,katarina.danko885@example-business.sk,21298312,CX-985-505,,FALSE,11/19/2022 17:55:00,11/19/2022 17:55:00,Business,Retail services,Gas,Plyn Komfort,VS-ELE,Cadca,24ZSS7590302006Q,GAS951964,TRUE,Monthly,4/8/2026 12:51:00,175943,0,13139,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,785.65,0,Direct debit,FALSE,0,FALSE,820.93,TRUE,10/7/2025 19:27:00,mobile web,,FALSE,FALSE,FALSE,1,0,0,,Solar consultation,4,3,FALSE,FALSE,FALSE,TRUE,0,2,54995.5,eZona message,Cadca,02201,47,861000,a.s.,TRUE
4491a631-a4a9-40da-8d91-1dc33375ff10,tomas.balaz886@post.sk,12288546,PX-986-609,,FALSE,6/15/2025 8:16:00,6/15/2025 8:16:00,Household,Solar interest,Electricity,Elektrina Online,DMP1-PLYN,Prievidza,24ZSS3306213749M,ELM395961,TRUE,Monthly,5/9/2026 8:21:00,44432,6330,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,62.2,0,Card,FALSE,1,FALSE,59.29,FALSE,,,,FALSE,FALSE,TRUE,1,3,3,,Move contract,8,10,FALSE,FALSE,FALSE,FALSE,0,4,2550.2,Phone,Prievidza,97101,,,,FALSE
dfa2226e-8d8e-46d2-8de7-d6f1278b0f1f,daniel.gregorova887@example.sk,14240123,TX-987-849,,FALSE,6/11/2022 20:37:00,6/11/2022 20:37:00,Household,Standard household,Electricity + Gas,Duo Komfort,B2B-DUO,Trencin,24ZSS6195625907Q,ELM238915,FALSE,Quarterly,3/9/2026 1:33:00,22714,2272,1155,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,101.96,87,Card,FALSE,0,FALSE,101.53,TRUE,1/27/2025 3:42:00,"eZona web, API",iOS,TRUE,FALSE,FALSE,4,0,1,11/29/2025 3:06:00,Contact support,1,4,TRUE,FALSE,FALSE,TRUE,1,2,2141.16,Phone,Trencin,91101,,,,TRUE
fbb8fe4b-91d4-462f-9f57-a30b78fb9697,juraj.kollarova888@example.sk,18146090,ZX-988-885,,FALSE,4/10/2023 16:53:00,4/10/2023 16:53:00,Household,Senior assisted,Gas,Plyn Komfort,DD1-DOM,Zvolen,24ZSS1319705228Q,GAS783438,FALSE,Annual,4/12/2026 16:34:00,30883,0,1049,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,93.7,0,Direct debit,TRUE,1,FALSE,109.2,FALSE,,,,FALSE,TRUE,TRUE,2,1,4,4/30/2026 10:11:00,Deposit change,4,1,TRUE,TRUE,FALSE,FALSE,0,5,4029.1,SMS,Zvolen,96001,,,,FALSE
d42cfe50-50b8-4300-a00b-cef9e1e4cc04,peter.gregorova889@azet.sk,11374061,ZX-989-615,,FALSE,11/4/2020 22:11:00,11/4/2020 22:11:00,Household,Standard household,Electricity + Gas,Duo Komfort,B2B-GAS,Zvolen,24ZSS6508327593K,ELM826971,TRUE,Monthly,3/15/2026 14:57:00,14734,4786,922,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,72.62,0,Postal order,FALSE,1,FALSE,72.06,FALSE,,,,FALSE,FALSE,FALSE,0,3,0,7/16/2025 16:45:00,Solar consultation,3,7,TRUE,FALSE,FALSE,FALSE,0,5,2832.18,SMS,Zvolen,96001,,,,FALSE
7ad8b297-8395-469f-b3a4-389cd24f05a0,natalia.polak890@firma.sk,20115048,MX-990-651,,FALSE,11/29/2020 18:06:00,11/29/2020 18:06:00,Business,SME multi-site,Gas,Firma Plyn Plus,DD2-DOM,Martin,24ZSS1294279959P,GAS318914,TRUE,Monthly,4/11/2026 6:35:00,190000,0,3981,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,429.96,0,Direct debit,FALSE,0,FALSE,442.33,TRUE,7/20/2025 8:18:00,"eZona web, API",iOS,TRUE,FALSE,TRUE,4,1,0,11/21/2025 10:37:00,Solar consultation,7,1,FALSE,FALSE,FALSE,FALSE,0,6,24937.68,Phone,Martin,03601,42,620100,zivnostnik,TRUE
2cd835e7-3dfd-4ebc-abe3-037a9c9a5b66,samuel.kral891@municipal.sk,28378081,CX-991-467,ADM-526-275,TRUE,3/31/2024 10:57:00,3/31/2024 10:57:00,Business,Public sector,Electricity + Gas,Online Domov Duo,B2B-ELE,Cadca,24ZSS9427740375P,ELM191137,TRUE,Monthly,4/3/2026 15:02:00,27146,84438,6600,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,539.04,0,Bank transfer,FALSE,0,FALSE,600.56,TRUE,6/3/2025 22:12:00,"eZona web, mobile web",,TRUE,FALSE,TRUE,0,2,0,3/19/2025 10:43:00,Solar consultation,1,8,FALSE,TRUE,FALSE,FALSE,1,2,29647.2,Phone,Cadca,02201,45,682000,neziskova organizacia,TRUE
7c11abb9-62ca-423b-9a83-abe6060d02a3,ivana.varga892@firma.sk,20269745,BB-992-942,ADM-656-550,FALSE,4/29/2025 18:47:00,4/29/2025 18:47:00,Business,Industrial,Gas,Plyn Komfort,DMP1-PLYN,Banska Bystrica,24ZSS2479203722M,GAS515185,FALSE,Quarterly,3/12/2026 14:46:00,28390,0,3372,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,244.46,0,Card,FALSE,5,FALSE,252.58,TRUE,1/16/2026 23:56:00,eZona web,,TRUE,FALSE,TRUE,1,3,0,11/30/2025 8:30:00,Complaint,1,5,FALSE,FALSE,FALSE,TRUE,0,5,10267.32,SMS,Banska Bystrica,97401,43,256200,neziskova organizacia,TRUE
f3b2db36-3f31-4b76-810f-de6b719f9404,peter.kovac893@firma.sk,20816706,LM-993-741,,TRUE,2/6/2018 4:23:00,2/6/2018 4:23:00,Business,Hospitality,Gas,Plyn Domov,DMP1-PLYN,Liptovsky Mikulas,24ZSS1021296997P,GAS184782,TRUE,Monthly,3/18/2026 16:09:00,208353,0,6360,12/31/2026 0:00:00,Post,Monthly,4/30/2026 0:00:00,596.8,0,Postal order,FALSE,4,FALSE,496,TRUE,3/5/2026 21:08:00,"eZona web, mobile web",,FALSE,TRUE,TRUE,1,2,1,9/8/2025 11:32:00,Contact support,2,3,TRUE,FALSE,TRUE,FALSE,1,6,27452.8,SMS,Liptovsky Mikulas,03101,21,551000,a.s.,TRUE
9748f48b-04fa-459b-ae32-80e2d780f680,monika.tothova894@municipal.sk,27441081,PX-994-396,ADM-928-832,TRUE,5/6/2018 13:18:00,5/6/2018 13:18:00,Business,Retail services,Electricity,Verejna Sprava Elektrina,DD5-SOLAR,Prievidza,24ZSS8965307504M,ELM760377,FALSE,Annual,4/13/2026 14:50:00,100730,13376,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,191.54,123.7,Card,FALSE,1,FALSE,224.46,FALSE,,,,TRUE,TRUE,TRUE,3,0,1,8/3/2025 3:04:00,Deposit change,3,4,FALSE,TRUE,TRUE,FALSE,1,3,7278.52,Phone,Prievidza,97101,18,471100,a.s.,FALSE
0c78f840-b0fe-43af-b51d-d0f7c5de38f0,zuzana.fedorova895@example.sk,15567411,PX-995-928,,FALSE,2/10/2023 1:05:00,2/10/2023 1:05:00,Household,High consumption,Gas,Firma Plyn Plus,DD5-SOLAR,Prievidza,24ZSS2627529023P,GAS461322,FALSE,Quarterly,3/24/2026 16:51:00,38835,0,1614,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,137.77,0,Direct debit,FALSE,1,FALSE,146.67,TRUE,3/5/2026 2:21:00,"eZona web, mobile web",iOS,TRUE,TRUE,TRUE,1,2,1,11/16/2025 23:48:00,Move contract,3,5,FALSE,TRUE,FALSE,TRUE,1,7,4821.95,Phone,Prievidza,97101,,,,TRUE
ef7c9c59-13b4-4b66-9a0a-5dc3263e37ad,simona.tothova896@example.sk,17048277,BB-996-348,,FALSE,12/30/2021 13:42:00,12/30/2021 13:42:00,Household,High consumption,Gas,Plyn Domov,DD1-DOM,Banska Bystrica,24ZSS5179824534P,GAS452375,FALSE,Annual,4/22/2026 14:52:00,40787,0,1536,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,152.48,0,Direct debit,TRUE,0,FALSE,140.4,TRUE,10/23/2025 15:42:00,"eZona web, mobile web",,TRUE,FALSE,FALSE,5,1,1,,Complaint,1,6,FALSE,FALSE,FALSE,TRUE,0,1,6404.16,Email,Banska Bystrica,97401,,,,FALSE
58011a5e-b3e6-47fe-b93b-a1d61448ea90,ivana.simekova897@azet.sk,11352357,MX-997-407,,FALSE,8/31/2019 2:44:00,8/31/2019 2:44:00,Household,Price sensitive,Electricity,Verejna Sprava Elektrina,VS-ELE,Martin,24ZSS5353457726K,ELM783632,TRUE,Monthly,3/13/2026 5:49:00,11422,1316,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,29.25,32.34,Bank transfer,FALSE,1,TRUE,27.96,TRUE,5/17/2025 18:33:00,eZona web,iOS,FALSE,TRUE,TRUE,0,3,1,5/28/2025 11:16:00,Solar consultation,1,7,FALSE,FALSE,FALSE,TRUE,0,2,555.75,Phone,Martin,03601,,,,TRUE
34f936d0-924e-48be-8492-38f99695e267,peter.kral898@example.sk,12845142,PX-998-876,,FALSE,1/8/2018 19:27:00,1/8/2018 19:27:00,Household,Senior assisted,Electricity + Gas,Firma Energia Plus,DD5-SOLAR,Prievidza,24ZSS4682720640Q,ELM742806,FALSE,Annual,3/6/2026 11:10:00,13859,3808,1118,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,115.21,0,Direct debit,TRUE,0,FALSE,113.25,TRUE,4/30/2025 14:09:00,mobile web,,FALSE,FALSE,FALSE,1,0,0,10/29/2025 2:16:00,Tariff consultation,0,6,FALSE,TRUE,TRUE,TRUE,1,0,8064.7,eZona message,Prievidza,97101,,,,TRUE
6055fa2e-cb01-4d13-b640-61bda8bd2b24,michal.simekova899@firma.sk,27326876,LM-999-711,ADM-212-868,TRUE,3/21/2026 1:12:00,3/21/2026 1:12:00,Business,Industrial,Electricity,Elektrina Online,B2B-DUO,Liptovsky Mikulas,24ZSS5422685801K,ELM941528,TRUE,Monthly,4/22/2026 19:29:00,175069,104094,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,57.78,0,Direct debit,FALSE,1,FALSE,49.48,TRUE,1/7/2026 3:28:00,eZona web,Android,TRUE,TRUE,FALSE,4,1,2,4/29/2025 6:46:00,Tariff consultation,6,10,FALSE,TRUE,FALSE,TRUE,1,2,4044.6,Email,Liptovsky Mikulas,03101,135,620100,neziskova organizacia,TRUE
3e7b8d20-eec2-485f-8e94-b54d0d1eb34b,simona.mikulas900@azet.sk,12214626,CX-1000-437,,FALSE,2/28/2020 20:21:00,2/28/2020 20:21:00,Household,Standard household,Electricity,Elektrina Domov,B2B-DUO,Cadca,24ZSS5474522096P,ELM895502,TRUE,Monthly,3/9/2026 23:56:00,36303,5631,0,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,61.07,0,Postal order,FALSE,3,FALSE,54.23,TRUE,1/16/2026 1:10:00,"eZona web, API",iOS,TRUE,FALSE,TRUE,3,1,1,12/7/2025 4:46:00,Meter reading,0,8,FALSE,FALSE,FALSE,TRUE,1,6,2137.45,eZona message,Cadca,02201,,,,TRUE
258e9b5b-e844-41af-87f6-d56b0c1460b0,natalia.urban901@azet.sk,13579987,PX-1001-209,,FALSE,5/3/2023 7:36:00,5/3/2023 7:36:00,Household,Green energy,Gas,Plyn Domov,VS-ELE,Poprad,24ZSS4271087928M,GAS797933,TRUE,Monthly,5/8/2026 0:16:00,28038,0,180,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,53.9,0,Direct debit,TRUE,1,FALSE,48.98,TRUE,4/5/2025 3:17:00,mobile web,,TRUE,TRUE,TRUE,1,2,0,7/30/2025 21:55:00,Move contract,7,5,TRUE,TRUE,TRUE,TRUE,0,2,2802.8,Email,Poprad,05801,,,,TRUE
f9e63a3b-260a-4f41-9a09-8555f7abe46b,monika.fedorova902@example.sk,10022430,LM-1002-954,,FALSE,10/31/2025 5:44:00,10/31/2025 5:44:00,Household,Green energy,Electricity,Elektrina Domov,DMP1-PLYN,Liptovsky Mikulas,24ZSS1830756750P,ELM215853,TRUE,Monthly,5/7/2026 12:32:00,18524,2739,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,31.52,0,Card,FALSE,0,FALSE,29.26,TRUE,5/5/2025 8:34:00,mobile web,,TRUE,FALSE,TRUE,1,0,0,1/21/2025 2:06:00,Move contract,4,6,FALSE,FALSE,TRUE,TRUE,0,4,724.96,Email,Liptovsky Mikulas,03101,,,,TRUE
49ed377f-4b8d-4ffc-8162-7b5754a8f944,veronika.balaz903@post.sk,15107232,CX-1003-411,,FALSE,2/9/2022 21:08:00,2/9/2022 21:08:00,Household,High consumption,Electricity + Gas,Duo Komfort,VS-ELE,Cadca,24ZSS7908853993Q,ELM927939,TRUE,Monthly,4/5/2026 18:27:00,37240,3419,887,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,79.43,202.04,Direct debit,TRUE,1,TRUE,83.9,TRUE,8/30/2025 9:22:00,mobile web,,FALSE,FALSE,FALSE,1,0,1,3/22/2025 22:31:00,Move contract,7,6,FALSE,TRUE,FALSE,FALSE,3,7,5004.09,eZona message,Cadca,02201,,,,TRUE
af027979-06c2-4bfc-9be7-85f2e58bfac3,miroslav.kovac904@post.sk,19296138,ZX-1004-424,,FALSE,10/16/2018 15:05:00,10/16/2018 15:05:00,Household,Standard household,Electricity + Gas,Duo Komfort,VS-ELE,Zvolen,24ZSS9526107231M,ELM247250,TRUE,Monthly,3/17/2026 17:50:00,30822,1643,1304,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,109.03,277.6,Direct debit,TRUE,1,FALSE,120.47,TRUE,2/26/2026 3:08:00,mobile web,iOS,TRUE,FALSE,TRUE,1,3,1,,Solar consultation,3,5,FALSE,FALSE,FALSE,FALSE,0,5,4143.14,SMS,Zvolen,96001,,,,FALSE
5c0cf48e-fa4b-49a6-ab69-bb6deaada2d5,daniel.balaz905@azet.sk,13629302,LM-1005-171,,FALSE,2/13/2026 13:36:00,2/13/2026 13:36:00,Household,Price sensitive,Electricity + Gas,Online Domov Duo,B2B-DUO,Liptovsky Mikulas,24ZSS4946179336M,ELM266390,TRUE,Monthly,3/3/2026 0:00:00,12161,1987,361,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,86.23,38.88,Card,FALSE,0,FALSE,87.97,TRUE,9/2/2025 14:26:00,eZona web,,FALSE,FALSE,FALSE,2,1,1,10/3/2025 3:55:00,Solar consultation,2,3,FALSE,TRUE,FALSE,TRUE,0,1,3449.2,Email,Liptovsky Mikulas,03101,,,,TRUE
2ccc9b70-40cb-475b-a96a-3bcaaba5a50d,pavol.simekova906@post.sk,14260037,ZX-1006-342,,FALSE,5/13/2020 5:43:00,5/13/2020 5:43:00,Household,Digital household,Electricity,Elektrina Online,VS-ELE,Zilina,24ZSS1662176863M,ELM420338,TRUE,Monthly,3/20/2026 11:41:00,38584,6335,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,34.2,0,Postal order,FALSE,0,FALSE,29.58,FALSE,,,,FALSE,TRUE,FALSE,0,0,1,8/23/2025 16:40:00,Tariff consultation,5,9,FALSE,TRUE,FALSE,FALSE,4,4,2120.4,Email,Zilina,01001,,,,FALSE
05ab7757-7736-4917-bd11-c84f300e75c5,juraj.bartosova907@azet.sk,18235859,BB-1007-400,,FALSE,11/26/2019 17:42:00,11/26/2019 17:42:00,Household,High consumption,Electricity,Elektrina Domov,DD2-DOM,Banska Bystrica,24ZSS9023450673Q,ELM798902,TRUE,Monthly,3/2/2026 1:26:00,14127,5313,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,47.01,0,Direct debit,TRUE,0,FALSE,47.43,TRUE,10/11/2025 17:40:00,mobile web,,TRUE,FALSE,TRUE,5,2,1,4/15/2026 16:29:00,Invoice copy,1,7,FALSE,FALSE,FALSE,FALSE,0,6,2397.51,eZona message,Banska Bystrica,97401,,,,FALSE
a05dd837-7de9-4387-b293-cc3ed1b7a552,katarina.urban908@example.sk,10722481,LM-1008-740,,FALSE,5/21/2025 9:51:00,5/21/2025 9:51:00,Household,Solar interest,Gas,Firma Plyn Plus,B2B-GAS,Liptovsky Mikulas,24ZSS8105276843K,GAS195755,TRUE,Monthly,4/8/2026 9:07:00,7240,0,2142,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,189.81,0,Direct debit,FALSE,4,FALSE,211.46,TRUE,3/15/2025 7:23:00,mobile web,Android,FALSE,TRUE,TRUE,3,3,0,4/17/2026 23:37:00,Move contract,8,3,FALSE,TRUE,FALSE,TRUE,0,6,11198.79,Phone,Liptovsky Mikulas,03101,,,,TRUE
2e5b958b-2015-4942-9d0e-e7f84eefbcbe,natalia.simon909@gmail.com,10606348,RX-1009-742,,FALSE,5/28/2022 20:12:00,5/28/2022 20:12:00,Household,Price sensitive,Electricity + Gas,Firma Energia Plus,B2B-DUO,Ruzomberok,24ZSS3776290027P,ELM914418,TRUE,Monthly,3/30/2026 20:04:00,8305,5695,316,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,87.46,220.4,Direct debit,TRUE,1,FALSE,86.24,FALSE,,,,FALSE,TRUE,TRUE,5,0,0,,Invoice copy,7,6,FALSE,FALSE,FALSE,FALSE,1,6,5509.98,eZona message,Ruzomberok,03401,,,,FALSE
